data,nextPaginationToken
"{'id': 'df4d9c87-1a87-4a1d-8900-581c52470725', 'userName': 'Mintesinot Desalegn', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVuYLy6vqSNy-7wqSlJCd6BDTKrl7nj2pe8cfAcyhzNKcb3TxKR', 'date': '2024-10-13T06:08:25.930Z', 'score': 1, 'scoreText': '1', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=df4d9c87-1a87-4a1d-8900-581c52470725', 'title': None, 'text': ""A painfully slow banking app service. Please don't make it your choice!"", 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 0, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': '5d22ff1e-78a6-4da7-8128-fa0bfd0f4850', 'userName': 'Mehdi Dersie (መኸዲ)', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVEo6K8Syx1GTi-Gt3OAub7sh3BnJb659NNesraH-efVN8CeM3_', 'date': '2024-10-12T14:04:14.922Z', 'score': 4, 'scoreText': '4', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=5d22ff1e-78a6-4da7-8128-fa0bfd0f4850', 'title': None, 'text': 'Good App', 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 0, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': 'e3dac0d5-d198-42ee-8536-2d6fd0365164', 'userName': 'Abdu Ahme', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLOcURd3WmXJ4HJpHJaZa6pwt799T-rHGgrUN_-PzQywwnFaA=mo', 'date': '2024-10-11T18:16:21.844Z', 'score': 5, 'scoreText': '5', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=e3dac0d5-d198-42ee-8536-2d6fd0365164', 'title': None, 'text': 'Best app to me', 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 1, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': '3394a77e-9fd2-41f9-be45-00812de92767', 'userName': 'abdulmejid emam Mohammed', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJX2tqY3eCW5WrYkMmnHvMU_6MmYJNQl-h6x6bt88XZq7ZWIZw=mo', 'date': '2024-10-11T13:31:58.800Z', 'score': 5, 'scoreText': '5', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=3394a77e-9fd2-41f9-be45-00812de92767', 'title': None, 'text': 'BOA', 'replyDate': None, 'replyText': None, 'version': '24.07.04', 'thumbsUp': 1, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': 'a526225b-3f7c-4dd0-8772-8ce18eea7318', 'userName': 'Abdulkadirsulti Kedir', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIjQIDRcO9F7PCqWgIbWmy23Jutf5wbSsdXwaqJBCm6Sp0VTA=mo', 'date': '2024-10-11T06:28:56.752Z', 'score': 5, 'scoreText': '5', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=a526225b-3f7c-4dd0-8772-8ce18eea7318', 'title': None, 'text': 'Abdulkadir', 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 1, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': 'be744ade-9b10-4b61-a1ee-5afc836bf602', 'userName': 'Fikirte Atinafseged', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJd20B41lNLS6ngKr2VD3Hc_yVRvi9P8XHcbf7Le55xJTwVvQ=mo', 'date': '2024-10-10T12:17:31.970Z', 'score': 1, 'scoreText': '1', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=be744ade-9b10-4b61-a1ee-5afc836bf602', 'title': None, 'text': 'Bad', 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 0, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': '1d49e80a-b12c-4cd5-abd9-b9b2d6612d64', 'userName': 'Feven Mekael', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLxvk3cQQCSv-_5gL8sfUyMXfRDmUgbHUv5fEf7-RGLTM_zTQ=mo', 'date': '2024-10-08T13:20:37.934Z', 'score': 1, 'scoreText': '1', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=1d49e80a-b12c-4cd5-abd9-b9b2d6612d64', 'title': None, 'text': 'If it is possible I would gove0 star', 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 0, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': 'd1c75600-5e8d-416b-8627-b3700bc64633', 'userName': 'Wendwesn Seifu', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXXgQKm2sc9Xp2IiU72Zxyz3MdQBdcr194iuowUW88OZ4KpSFo', 'date': '2024-10-05T12:39:26.613Z', 'score': 4, 'scoreText': '4', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=d1c75600-5e8d-416b-8627-b3700bc64633', 'title': None, 'text': 'Nise mobile bankig', 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 0, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': 'ac7391a6-712b-424c-970d-6dba1a0dd845', 'userName': 'neo', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUWH968PvCcevINog77ROwuVSxyL0xi05_qaQZUZ2XV8pDuqWBj', 'date': '2024-10-04T20:34:24.307Z', 'score': 4, 'scoreText': '4', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=ac7391a6-712b-424c-970d-6dba1a0dd845', 'title': None, 'text': 'Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer', 'replyDate': None, 'replyText': None, 'version': '24.07.04', 'thumbsUp': 1, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': '3cbcde95-2c0c-41d1-be22-203369552ed1', 'userName': 'John Abadi', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocI6hjdYTOjvxeNIbE2TYGa8raWkr0UO8AJsgmizsAp9VovbAQ=mo', 'date': '2024-10-04T14:20:43.882Z', 'score': 5, 'scoreText': '5', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=3cbcde95-2c0c-41d1-be22-203369552ed1', 'title': None, 'text': 'Ok', 'replyDate': None, 'replyText': None, 'version': None, 'thumbsUp': 1, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': 'ab760759-00d0-43fd-9267-f1d3f34a74e6', 'userName': 'basi s', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIUUNCQ6C7Cik3XUAEPZy1hg9wZGmppMdYjmmJVecIEEJ55gQ=mo', 'date': '2024-10-04T08:23:06.369Z', 'score': 1, 'scoreText': '1', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=ab760759-00d0-43fd-9267-f1d3f34a74e6', 'title': None, 'text': 'Just make it work please🤣 this is embarrassing for a bank of your size', 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 0, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': '3a05c496-6385-4903-b2f5-54f69bdd8ee7', 'userName': 'Habtamu Tolla', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIoX1zZ4ZsPGr5C7tBTZO-DfdG-V-kFYw0Ps4f2tu8IJDgZdA=mo', 'date': '2024-10-04T06:18:27.972Z', 'score': 5, 'scoreText': '5', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=3a05c496-6385-4903-b2f5-54f69bdd8ee7', 'title': None, 'text': 'Update to the simplest way it requires the developer option on and off why this is', 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 58, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': '94ba00d0-c2e8-4e21-9e71-af2395f2d0ca', 'userName': 'Eyuel Hailu', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUjeTHcoVGNqKcIr4Sc8xUH870Meg3S7fEEn64A1nwU26kBxx2x', 'date': '2024-10-04T02:55:49.776Z', 'score': 1, 'scoreText': '1', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=94ba00d0-c2e8-4e21-9e71-af2395f2d0ca', 'title': None, 'text': 'Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮', 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 14, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': 'b4f29388-db8b-4ce7-9539-82a8c57b071a', 'userName': 'Pastor Yirdaw Tessema', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUb8hvEpFofA1AxtsoqDbtcwxbwarU0ej9ETbUYAazwS6vGQFid', 'date': '2024-10-04T02:30:33.775Z', 'score': 1, 'scoreText': '1', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=b4f29388-db8b-4ce7-9539-82a8c57b071a', 'title': None, 'text': ""I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks"", 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 1, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': 'dd79ea31-05db-44d3-8af1-7bb5142df8b5', 'userName': 'Nigussie Beresa', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWwV_WqQ8d9C61QsLxEiT5hqwc-nLB6CdWBxaWLjdgRA6pJoEQl', 'date': '2024-10-03T15:17:09.473Z', 'score': 3, 'scoreText': '3', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=dd79ea31-05db-44d3-8af1-7bb5142df8b5', 'title': None, 'text': 'Good', 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 0, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': 'cd089947-bc9a-41cf-a17d-9bf390c91485', 'userName': 'Adu delu', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKFDH4A9dlW-N02UF03XblwF55qJQqxoWZsuAFBJ9F_NMFasQ=mo', 'date': '2024-10-03T09:57:35.900Z', 'score': 1, 'scoreText': '1', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=cd089947-bc9a-41cf-a17d-9bf390c91485', 'title': None, 'text': 'Worest app', 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 0, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': '510eb8c1-9b58-4989-bdd1-674fa63c3d08', 'userName': 'Sen hit', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLhn7W0XpRyfW50lxo3GRB1tY8jjargX4Wmfue7mLni_VA9mw=mo', 'date': '2024-10-03T09:54:58.950Z', 'score': 1, 'scoreText': '1', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=510eb8c1-9b58-4989-bdd1-674fa63c3d08', 'title': None, 'text': 'The worest app ever', 'replyDate': None, 'replyText': None, 'version': None, 'thumbsUp': 0, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': 'f242b9c6-0093-4b0d-85c6-fec827999123', 'userName': 'Aman Abas', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJssPiUAIzOqtDZB0arKxjOiPOSnkcmish-oosAmhfM1GUQBg=mo', 'date': '2024-10-02T22:53:27.446Z', 'score': 5, 'scoreText': '5', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=f242b9c6-0093-4b0d-85c6-fec827999123', 'title': None, 'text': 'አሪፍ ነው በርቱልን', 'replyDate': None, 'replyText': None, 'version': None, 'thumbsUp': 1, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': '2755e189-b073-4641-897e-3cfa2aa25a25', 'userName': 'Kuma Nasbu', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJ3XUOvIfa7bBeXjXWSDpOCP-LoSKc8Jy8ERx582o4V2VkElw=mo', 'date': '2024-10-02T16:16:32.401Z', 'score': 5, 'scoreText': '5', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=2755e189-b073-4641-897e-3cfa2aa25a25', 'title': None, 'text': 'Wwwerrr', 'replyDate': None, 'replyText': None, 'version': '24.09.30', 'thumbsUp': 1, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': '6bcdcd0b-f657-4972-b10b-ed371d2f777a', 'userName': 'Jemal abdela Abdela', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUrzSdZ2SoQ4w0TwHE4eE3YH8E1Wwr-7x4h3FFxamGrMzjrPis', 'date': '2024-09-30T13:46:53.246Z', 'score': 5, 'scoreText': '5', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=6bcdcd0b-f657-4972-b10b-ed371d2f777a', 'title': None, 'text': 'ጀማል ውቀቱ', 'replyDate': None, 'replyText': None, 'version': '24.07.04', 'thumbsUp': 1, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': '4cbbb09a-77c0-45b2-89e6-784c7186918b', 'userName': 'Ayana Andualem', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVt8TyL-P36R23zxE0H2UAmEElc1OM3lZzcoxHhyTo2deDWT0g', 'date': '2024-09-30T06:13:34.121Z', 'score': 5, 'scoreText': '5', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=4cbbb09a-77c0-45b2-89e6-784c7186918b', 'title': None, 'text': 'Great For Financial company', 'replyDate': None, 'replyText': None, 'version': '24.07.04', 'thumbsUp': 1, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': '1afdfab9-884b-4dd2-9881-a468a0eb567f', 'userName': 'Yamle Abiy', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWY3dxNmeCuezj3N3P4MIClQuSAFii3RpPKdEnJyUHOZAtm5tA', 'date': '2024-09-30T05:48:28.300Z', 'score': 5, 'scoreText': '5', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=1afdfab9-884b-4dd2-9881-a468a0eb567f', 'title': None, 'text': 'Very easy to use', 'replyDate': None, 'replyText': None, 'version': '24.07.04', 'thumbsUp': 1, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': '5d940978-07d3-41d9-81b1-74867eb724a3', 'userName': 'Anteneh Car Sale', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUCsgYt04A0wI0IOty5Ij4sso6l-8zEOI0KDSBK1EyAu9PJ3xln6A', 'date': '2024-09-27T13:25:54.640Z', 'score': 3, 'scoreText': '3', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=5d940978-07d3-41d9-81b1-74867eb724a3', 'title': None, 'text': ""The App's crash always.. Error....."", 'replyDate': None, 'replyText': None, 'version': '24.07.04', 'thumbsUp': 0, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
"{'id': '180bed10-eda6-4491-84cf-93d55ff8d92c', 'userName': 'Christopher Edward', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKGm6a44Sjff9yfvOnQqtyh_hyl8v_2FQC-1nWTfO2W_vKcIw=mo', 'date': '2024-09-26T18:13:35.350Z', 'score': 1, 'scoreText': '1', 'url': 'https://play.google.com/store/apps/details?id=com.boa.boaMobileBanking&reviewId=180bed10-eda6-4491-84cf-93d55ff8d92c', 'title': None, 'text': 'This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.', 'replyDate': None, 'replyText': None, 'version': None, 'thumbsUp': 9, 'criterias': []}",CskBIsYBAWOhxG8iEan9kQekbDHTIaQiC9lafCMmtqFax89AwMwl-VDaFXD3J-IzRbaS-9483Ki0lnpXo_mqgMXBZ55ZZQlHbWFfOgxlGY9dTSSK__neq_ZkF7Ln3lDZuQDaHuLIXr5m27od_TZ37yFwyXgJWgbUCdGHhY2-sEwqjoThxQzASroMn9-BdPgJmEwN_Ej0plqxZhTeYSCWdOoRqYzizQMNoPldqJ4rmGpOG9VvD8IvMPZRFHR34XFuvVZzMha1geWXrkjq
